label,message,label_num,length,cleaned
ham,"Its a big difference. &lt;#&gt; versus &lt;#&gt; every &lt;#&gt; hrs""",0,69,big difference ltgt versus ltgt every ltgt hrs
ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.""",0,192,make cry stuff happens top everything else pushes edge dont underdtand often cry sorry sorry life
ham,"ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX""""""",0,103,2 babe feel lets 4get itboth try cheer upnot fit soo muchxxlove u locaxx
ham,"You know what hook up means right?""",0,35,know hook means right
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622""",1,153,customer service announcement recently tried make delivery unable please call 07090298926 reschedule ref9307622
ham,"Wat's da model num of ur phone?""",0,32,wats da model num ur phone
ham,"He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes""",0,155,hes really skateboarding despite fact gets thrown winds bandages shit arms every five minutes
spam,"You can stop further club tones by replying """"STOP MIX"""" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)""",1,158,stop club tones replying stop mix see mytonecomenjoy html terms club tones cost gbp450week mfl po box 1146 mk45 2wt 23
ham,"My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...""",0,99,house e sky quite dark liao raining got excuse 2 run already rite hee
ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.""",0,108,sorry left phone upstairs ok might hectic would birds one fell swoop date
ham,"* Thought I didn't see you.""",0,28,thought didnt see
spam,"wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.""",1,156,wamma get laidwant real doggin locations sent direct mobile join uks largest dogging network txt dogs 69696 nownyt ec2a 3lp 150msg
ham,"Carlos says we can pick up from him later so yeah we're set""",0,60,carlos says pick later yeah set
ham,"Hey babe, my friend had to cancel, still up for a visit ?""",0,58,hey babe friend cancel still visit
ham,"As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune""",0,137,per request maangalyam alaipayuthe set callertune callers press 9 copy friends callertune
ham,"Hmm ill have to think about it... ok you're forgiven! =D""",0,57,hmm ill think ok youre forgiven
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?""",0,78,hoping get away 7 langport still town tonight
ham,"Want to send me a virtual hug?... I need one""",0,45,want send virtual hug need one
ham,"Probably not, still going over some stuff here""",0,47,probably still going stuff
ham,"It has issues right now. Ill fix for her by tomorrow.""",0,54,issues right ill fix tomorrow
ham,"Why i come in between you people""",0,33,come people
ham,"Senthil group company Apnt 5pm.""",0,32,senthil group company apnt 5pm
ham,"Oh really?? Did you make it on air? What's your talent?""",0,56,oh really make air whats talent
ham,"Studying. But i.ll be free next weekend.""",0,41,studying ill free next weekend
ham,"R u here yet? I'm wearing blue shirt n black pants.""",0,52,r u yet im wearing blue shirt n black pants
ham,"Wait.i will come out.. &lt;#&gt; min:)""",0,39,waiti come ltgt min
ham,"I will reach ur home in &lt;#&gt; minutes""",0,42,reach ur home ltgt minutes
ham,"Well then you have a great weekend!""",0,36,well great weekend
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?""",0,133,langport sorry ill probably bed 9pm sucks ill xmas go2sri lanka
ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... """" I will be with YOU """" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",0,161,frnd juz wordnot merely relationshipits silent promise says wherevr whenevr forevr gudnyt dear
ham,"Huh? 6 also cannot? Then only how many mistakes?""",0,49,huh 6 also cannot many mistakes
ham,"Ha... U jus ate honey ar? So sweet...""",0,38,ha u jus ate honey ar sweet
ham,"I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u""",0,170,im turning phone moms telling everyone cancer sister wont stop calling hurts talk cant put see u u get home love u
ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?""",0,136,honey sweetheart darling sexy buns sugar plum loverboy miss boytoy smacks ass go gym
ham,"Thanks for loving me so. You rock""",0,34,thanks loving rock
ham,"Yeah imma come over cause jay wants to do some drugs""",0,53,yeah imma come cause jay wants drugs
ham,"Ok thanx... Take care then...""",0,30,ok thanx take care
ham,"Yup. Thk of u oso boring wat.""",0,30,yup thk u oso boring wat
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.""",0,104,came look flat seems ok 50s away alot wiv work got woman coming 630
ham,"Moji just informed me that you saved our lives. Thanks.""",0,56,moji informed saved lives thanks
spam,"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+""",1,151,nokia 7250i get win free auction take part send nokia 86021 hgsuite3422lands roww1jhl 16
ham,"Whos this am in class:-)""",0,25,whos class
ham,"Hey r ü still online? I've finished the formatting...""",0,54,hey r ü still online ive finished formatting
ham,"Great! So what attracts you to the brothas?""",0,44,great attracts brothas
spam,"Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub""",1,178,promotion number 8714714 ur awarded city break could win 200 summer shopping spree every wk txt store 88039 skilgme tscs087147403231winawkage16 150perwksub
ham,"Stupid.its not possible""",0,24,stupidits possible
ham,"I cant pick the phone right now. Pls send a message""",0,52,cant pick phone right pls send message
ham,"LOL what happens in Vegas stays in vegas""",0,41,lol happens vegas stays vegas
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!""",0,154,hello hello hi lou sorry took long 2 reply left mobile friends lancaster got bak neway im sorry couldnt make ur bday 2 hun
ham,"When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...""",0,83,use soc use home ü dunno 2 type word ar
ham,"Dad says hurry the hell up""",0,27,dad says hurry hell
ham,"Wake me up at &lt;#&gt; am morning:)""",0,37,wake ltgt morning
ham,"I get out of class in bsn in like &lt;#&gt; minutes, you know where advising is?""",0,81,get class bsn like ltgt minutes know advising
ham,"Great! I shoot big loads so get ready!""",0,39,great shoot big loads get ready
ham,"I'll meet you in the lobby""",0,27,ill meet lobby
ham,"You still coming tonight?""",0,26,still coming tonight
ham,"What happen dear tell me""",0,25,happen dear tell
ham,"Sir, i am waiting for your call, once free please call me.""",0,59,sir waiting call free please call
ham,"No i am not having not any movies in my laptop""",0,47,movies laptop
ham,"I was about to do it when i texted. I finished a long time ago and showered and er'ything!""",0,91,texted finished long time ago showered erything
ham,"Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx""",0,129,ok im sure time finish tomorrow wanna spend evening cos would vewy vewy lubly love xxx
ham,"Hello, As per request from &lt;#&gt; Rs.5 has been transfered to you""",0,69,hello per request ltgt rs5 transfered
ham,"I am in tirupur. call you da.""",0,30,tirupur call da
spam,"You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p""",1,158,winner specially selected receive 1000 cash 2000 award speak live operator claim call 087147123779am7pm cost 10p
ham,"S:)but he had some luck.2 catches put down:)""",0,45,sbut luck2 catches put
ham,"How i noe... Did ü specify da domain as nusstu... Ü still in sch...""",0,68,noe ü specify da domain nusstu ü still sch
ham,"Oh...i asked for fun. Haha...take care. ü""",0,42,ohi asked fun hahatake care ü
ham,"Shall i get my pouch?""",0,22,shall get pouch
ham,"Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .""",0,159,hey loverboy love tell look picture ache feel legs fuck want need crave
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?""",0,128,boy sweet words left morning sighs goes day love start studying
ham,"Kent vale lor... Ü wait 4 me there ar?""",0,39,kent vale lor ü wait 4 ar
ham,"Ok. Very good. Its all about making that money.""",0,48,ok good making money
ham,"Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)""",0,66,reading gud habit nan bari hudgi yorge pataistha ertini kano
ham,"Aight do you still want to get money""",0,37,aight still want get money
spam,"Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870""",1,115,free top ringtone sub weekly ringtoneget 1st week freesend subpoly 816183 per weekstop sms08718727870
ham,"Ok.ok ok..then..whats ur todays plan""",0,37,okok okthenwhats ur todays plan
ham,"ARE YOU IN TOWN? THIS IS V. IMPORTANT""",0,38,town v important
ham,"Sorry pa, i dont knw who ru pa?""",0,32,sorry pa dont knw ru pa
ham,"Wat u doing there?""",0,19,wat u
ham,"If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.""",0,85,meeting ü rite ill go home lor ü dun feel like comin ok
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.""",0,160,oh get paid outstanding one commercial hasbroin august made us jump many hoops get paid still
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.""",0,93,lateso call tomorrow morningtake care sweet dreamsu meummifyingbye
ham,"Networking technical support associate.""",0,40,networking technical support associate
ham,"I'm gonna rip out my uterus.""",0,29,im gonna rip uterus
ham,"Cool. Do you like swimming? I have a pool and jacuzzi at my house.""",0,67,cool like swimming pool jacuzzi house
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar""",1,198,thanks ringtone order reference number x49 mobile charged 450 tone arrive please call customer services 09065989182 colourredtextcolourtxtstar
ham,"Yeah why not, is the gang all ready""",0,36,yeah gang ready
